,Cov_0,Cov_1,Cov_2,Cov_3,Cov_4,Cov_5,Cov_6,Cov_7,Cov_34,Cov_35,Cov_36,Cov_37,Cov_40,Cov_41,Cov_42,Cov_43,Cov_44,Cov_45,Cov_46,Cov_47,Cov_48,Cov_49,Cov_50,Cov_51,Cov_53,Cov_54,Cov_56,Cov_57,Cov_58,Cov_59,Cov_60,Cov_61,Cov_62,Cov_63,Cov_64,Cov_65,Cov_66,Cov_67,Cov_68,Cov_69,Cov_70,Cov_71,C_0,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_34,C_35,C_36,C_37,C_40,C_41,C_42,C_43,C_44,C_45,C_46,C_47,C_48,C_49,C_50,C_51,C_53,C_54,C_56,C_57,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,Mean,Std
41,3.45698616006422,1.72536167047283,1.30980619325005,1.57578293988936,1.80159918406889,2.01794814741366,2.50079454411771,2.98064572690822,2.92286690977516,1.54661236629607,14.0109261635805,28.2604325773118,41.9255740645517,55.2452030651341,67.8761363125878,57.5518108583637,47.3054716220191,36.8493140122525,26.2987947672626,7.9929095643018,0.202694180724366,-0.95487587253029,1.51032640312579,3.85599202287015,5.38567094448463,6.01490436066834,-6.94765919147903,-8.33982980994914,-15.8022940001876,-8.85658808866928,-8.35392391051274,-6.60513619800142,-3.75318480069242,-3.21648513388083,121.060688118744,3.27899844096806,7.55268781149976,8.33446124921281,2.63704314014329,9.92831803076001,6.94541171313939,8.92374753061049,0.280712274492164,-0.08555782268531671,-0.0604751736540616,-0.1447599293239343,0.03729030364570447,0.15405892154991577,0.044344353590077844,0.03416685883283778,0.0417206802132579,-0.030938540843213673,-0.1554327519874442,-0.10691513766185973,-0.7745228448723902,1.9413946403571902,-0.3727886726878407,0.24786294876550005,-0.37805026846569695,-0.3979483828762223,0.21383473350731314,0.24375652207844853,0.007296712534521095,-0.15743098630479763,0.016814411789663718,0.07365159058372231,-0.15327783489150348,-0.3305220783600949,-0.08214891676412805,0.0265150231780295,0.01866446114908388,-0.08545293287222175,-0.03426249569301226,0.3732725251373516,-0.1423547474090001,0.24719312057953585,-0.2300888275085825,0.008092654257327529,-0.06555541498615039,0.005299635406462373,0.004414902571884209,-0.045856472838843074,0.1084271662937973,0.0595931164918651,0.30666666666666675,7.432038957455357
42,4.6867599141895,2.22488578502719,1.44995712893542,1.29346799537711,1.54866184804169,1.59542004395302,1.95591600772108,2.33400850301165,3.69298877482462,0.757441648843563,14.9654450865016,30.7359648544883,50.1789341490604,67.8761363125878,88.1485775862069,75.4942407126709,61.8278646785279,48.2041478812538,34.94347939966,11.1970242091656,-0.626432732919194,-2.32386892239369,0.3986633707884,2.25227866442849,4.79510358686371,6.29724101456923,-9.14591786541984,-9.75766317115272,-8.43705207689105,-3.69696523743891,-4.80919894715292,-4.10174891993541,-3.03526507023209,-1.7893051789177,155.754383687157,7.52997378653534,11.0365280092554,-4.85660471779527,-8.73314578346726,3.64502734061517,2.66763764631764,9.08091420689958,-0.20147305838433055,-0.14909423284398546,0.1393361483663495,0.2236079565415013,0.04063774953659357,-0.12377531480878912,-0.019605546884638395,-0.009328873901976434,-0.038745422263370834,-0.16303334466339758,-0.018843563507428475,-0.018883894386014677,-0.30621997805308565,-0.37539422294471037,1.9200604000551544,-1.3163217209513889,-0.2028857566055528,0.4022175604468126,0.16464469895728967,-0.11375373280280156,0.19055555776502656,-0.16015016760865075,-0.273501324074212,0.28102631631617186,0.016076392471997714,-0.08540028374263071,0.22755303794832132,0.09767819435372997,-0.06314581308706725,0.11545099946701091,-0.011845020682115268,-0.021219842835180337,-0.14074135546946775,0.29457629130355556,-0.18111102840424143,0.029414923954179786,-0.17067108785810506,0.09731678755039562,-0.033675509866754716,0.05768667164895656,0.014629027020380748,-0.027536023456222674,0.175,9.388214824246772
43,9.73850548891605,1.97311069923488,1.08420616413092,1.10798280653945,1.39241034839211,1.4615319312359,1.85826103174807,2.27514027110676,3.67282509910768,0.96713429883754,12.010462024213,25.0914477917729,42.2834290635883,57.5518108583637,75.4942407126709,76.4706746748508,75.5234426620605,74.5589550979268,74.0862685355858,34.3214701644233,3.11072604621054,1.98076747580345,4.05889950326887,4.31498043490085,6.00017737480738,6.21906097759407,-2.3213240757234,0.810473165640595,6.91983532774982,-3.25524448519472,-5.11190803568405,-4.62722603409299,-5.26275914188613,-3.83805946500887,119.609905798753,2.89399736731248,5.73362394214374,-10.7850410081413,-15.4208871337069,-3.13105287007216,-0.523010644705942,5.65288061017218,-0.06763262611942687,-0.03046482238180279,-0.07117579676619078,0.021004491897484632,0.024722625956343634,0.05431966171944752,0.016201608652112676,-0.01237742154493245,-0.12463204466048287,0.02400381009902871,0.0089488498101323,0.06377316886697895,-0.04575719212596691,0.23714919528372982,-1.3216990518189016,2.449628911104037,-1.4484644683927748,-0.1548369210034658,0.20592518409962454,0.09549099906303435,0.0003443619300057903,0.012787483946523955,0.06732178284963614,0.01108537482488265,-0.1161774097944476,-0.05668427169137178,-0.1814857687094082,-0.13889854806791102,0.07040810614429613,-0.072033395379187,0.023111500497020234,-0.15160297805345943,0.08431356695380107,-0.143228230319024,0.027631841192368414,-0.01422934265246419,0.11339072941942392,0.024764486648363775,-0.03364179227497548,-0.013373851342102948,-0.07404651421444626,-0.014611165366146175,0.941825396825397,8.744179474075928
44,14.8913660627251,1.7587409540468,0.948916101275392,1.2182140778423,1.58780716117647,1.68883125143487,2.12616563500582,2.57084604387338,3.89773698440401,1.6363680807049,9.7334608839268,20.1685016534788,34.6969253541634,47.3054716220191,61.8278646785279,75.5234426620605,88.1837961268799,100.631663334244,113.442305648482,57.5372774997305,7.12435301184963,6.65435355231458,8.14700265614993,6.30564398945437,6.35053218225172,4.76642477696453,3.28526722763891,10.4432360839691,22.9893289568742,-2.89180811920339,-5.90864449533812,-6.19511937020683,-7.18541933774844,-5.09304785145593,85.6057381516686,0.511139434166333,2.42163161606977,-13.038511576982,-17.8220075363158,-6.9180133255221,-2.47111860513075,3.30147511709679,-0.014121258404058014,0.05149942157460877,-0.0879844298303666,-0.0814106844458959,-0.0007113395548182442,0.07599347639184023,0.06511291496250285,0.0591135200148008,0.10327090941452799,0.10159997133561337,0.01117051597788337,0.2358574934577812,-0.11028167936642795,-0.3734620631453342,-0.20277134859793597,-1.4406975601560659,3.8905124263210342,-1.4826308494719553,-0.42058847035363817,-0.0468819065114643,-0.005528307599700789,0.07703088777395023,0.017356081970200193,-0.008205084696245118,-0.05184264800975284,0.010993507765281152,-0.16889328791300193,-0.13724721283328953,0.07240372611464937,-0.17645523253164347,0.12040373749024781,-0.005458917083650726,0.05596773900221573,-0.20943903564613878,-0.03115366608374453,0.07556636361857849,0.07111397656353277,-0.0010873814657563154,-0.019041462218350694,-0.03283907873954071,0.0030121198017790903,0.009513726602894264,1.3503174603174608,9.390090315160975
45,20.2803378538171,1.8082144749895,1.07603189674158,1.53290435087717,2.00503435770887,2.16533131573046,2.66764587481403,3.168583714578,4.44747481472565,2.65916284388283,7.74250274665668,15.4112896437497,26.9499771774464,36.8493140122525,48.2041478812538,74.5589550979268,100.631663334244,126.648693858003,152.798879458146,80.8111920694653,10.9793742771167,11.1910257907091,12.1507147974584,8.19800276202409,6.59876042271631,3.17644391600516,8.74653320814301,19.9243548489399,38.864057172379,-2.71905621853288,-6.92327184495744,-8.08899475094671,-9.30882124325687,-6.62137320195021,51.2623885093502,-2.15369107905505,-1.08988485440264,-15.3691323670343,-20.2582689577124,-10.6173201599014,-4.26039803367312,1.15969920839118,-0.07861112131484332,0.08087098710609388,-0.015267944274664033,-0.04840712959914504,-0.026012318733606692,0.00776388985456914,0.018254611061289484,0.058088380629311875,0.0841284097053936,-0.13489672163278682,-0.018773751012169264,-0.11946441726095652,0.13156597271048034,-0.3998408863585658,0.3951135386358411,-0.16145548996288658,-1.4937952994719532,3.277323342361629,-1.5782709399383466,-0.11558133940815479,0.0804292929123875,0.027573284765768237,0.0631011763555472,-0.025009755985925957,-0.01233130361722127,0.12078694477147194,-0.07155898942710831,-0.026389669765350003,-0.019893777613132827,-0.020889504119687805,0.008569007171769618,0.022637165382971287,0.0212885464638856,-0.09213276125322342,-0.06278281135152308,0.1058247410628168,-0.000711668059102365,0.10985768380460048,-0.0630933409252217,-0.0034694577987828138,0.034597237868014497,-0.13466929858643845,1.7588095238095238,11.253385884168505
46,25.3947889101362,1.51623148194894,0.822651155442079,1.44485047249245,2.06120647383816,2.32204629496599,2.96726700434049,3.60913210219574,4.99600997472925,3.47538023178798,5.30660963546937,10.3502823994278,19.1258813868497,26.2987947672626,34.94347939966,74.0862685355858,113.442305648482,152.798879458146,193.475406182396,106.911354476441,19.0266194571428,21.1455982036059,22.2175929261544,14.7551842571623,10.2714755554849,3.63436298409218,15.8741360066615,30.5368651956724,54.3146064656649,-1.5846734400209,-6.97191518625424,-8.43869441139178,-9.74850881921988,-6.20367002047144,15.284158477653,2.96828439948317,2.23529016114701,-13.231492908876,-19.787096910936,-11.8348964889497,-3.65249828442253,0.362804696582105,-0.02811568144918148,0.21729924937224618,0.035926864329585195,-0.048720977092587624,-0.07824046878370515,-0.054360201735284726,-0.02668571744320727,-0.0167968584409069,0.006488268437672349,0.08717081746509359,0.013084036085392202,-0.05468710098648009,0.03422812835003864,0.2196216594123051,0.16420679891388257,0.216241392869774,-0.4122600360310928,-1.57702026121924,1.833624821600075,-0.8253006710930859,0.36487403663126156,-0.0486932768791824,-0.17391017203736236,0.026167864949787942,0.014759239985312363,0.05934173322010162,0.17764209823007765,0.14282239823071768,-0.05303853650842656,0.1490636816103859,-0.06255476260350373,0.009164445656583819,-0.009082746827505848,0.20517538090116624,0.03847767279355693,-0.09246208998276743,-0.05000682317261173,-0.14731783085386976,0.1061434782078478,0.010782799736233542,0.08903889314324101,0.12202060549486987,2.4006349206349213,13.909184238566844
47,14.0010410876217,0.336186405926787,-0.0038993348387213,0.731890770600708,1.40639377661346,1.47410525056259,1.73749703689309,2.00237249141866,2.53883004380553,2.97894909967006,1.67759392573341,2.40249270819699,5.51413430445071,7.9929095643018,11.1970242091656,34.3214701644233,57.5372774997305,80.8111920694653,106.911354476441,67.8307632861574,25.2553873696671,26.5876621938474,25.5594878671103,18.3319555683083,13.104341838179,6.62771587230198,14.4189013944475,22.2415565548039,48.4586254884586,11.309286523648,4.73631609426601,2.09765124936405,-1.42610895117934,3.21010905092865,-4.15356251516551,24.225942108756,20.1115741317308,10.8753068371047,4.91714018289003,4.19286368068791,5.02092423675031,4.55462813785689,-0.19820970728160103,-0.36312205312958057,0.1423768902482891,0.24953192978816602,0.19241603068391142,-0.03127891837979187,-0.1066924056023362,-0.20599336361880685,-0.28966192093598125,-0.055991921717639864,-0.061977493886635183,0.0704688983248706,-0.21105261694814959,0.23932257924204517,-0.11387573051645364,0.08498339956062212,-0.04748167475402962,-0.11106752095337383,-0.8244447487504624,1.901239745906399,-0.8897054331155528,0.03434171936114405,0.048385366922627966,0.1639396149516865,0.03160074076208131,-0.23456099472234399,-0.05523304139210118,-0.12160902013223916,0.008864773655133266,-0.0006561852798479702,-0.07177649468011987,0.02139913659188144,-0.13149114558786903,-0.10380543859074251,0.09012510680680741,-0.06407094914620927,0.03010831057863719,0.07390954870717367,-0.056956872613687246,0.06436282234737274,-0.10349815652016577,-0.13762878052114877,1.3007936507936508,8.235336258232408
48,4.57713618252496,-0.1601107382997,0.411800224050492,1.11709678973039,1.40025185674116,0.995894836159547,0.321088213712675,-0.353008278378469,-1.02585009491121,2.09646227818624,0.277677530259259,0.41206564302513,0.366407920545942,0.202694180724366,-0.626432732919194,3.11072604621054,7.12435301184963,10.9793742771167,19.0266194571428,25.2553873696671,33.3119354132458,37.456528805777,37.4372698822472,31.8755358910852,21.2407438361562,9.9157351310633,11.4657664478432,12.5083320393599,25.9500025956024,13.922992018712,9.88594426392229,10.0914366622076,7.77138198524316,8.1781738994415,-8.13242294986235,36.8285315363546,35.8240127054746,32.9250463663242,30.0181789176097,26.5227777793733,13.0017312487373,8.75353497295203,-0.05051547729121902,-0.04056841593422169,-0.01650451412294448,0.003249851284575676,0.04166749455178789,0.08264414407277132,0.09014320004534025,0.11688139124448003,0.10360273072005205,-0.10862915094515041,0.08033073014024047,0.08416154457844431,0.02485260739596762,0.005751835421188792,0.1966887754140631,0.005713171574899274,9.476368447245623e-05,0.0814315264561274,0.3660896393031651,-0.888922154463248,1.2751553783053347,-0.7756569266668344,-0.0029284112378357915,0.11539360908876625,-0.07992504430953472,-0.06149409429934372,-0.0773267770010224,-0.051997996637319015,0.044207551762298486,-0.07093962191093034,-0.0033682805293754584,0.04038189781545778,0.06527893000336867,0.06032516492114931,-0.199303647614124,0.12072165771855543,0.0017988872702401025,-0.03947144716954236,0.006536864012291697,-0.02108128124373496,-0.005433337222874635,-0.05928949602303206,1.0052380952380953,5.770782911637359
49,6.08460636620163,0.0142580254788418,1.43038526109102,2.1034390873008,2.29487561076549,1.7700730376995,0.647034387455708,-0.469477817176832,-1.00653252606309,2.26997390133261,-0.0896451416295345,0.262001617847327,-0.410818366896329,-0.95487587253029,-2.32386892239369,1.98076747580345,6.65435355231458,11.1910257907091,21.1455982036059,26.5876621938474,37.456528805777,49.1427220071937,54.190470465686,47.5278306645272,29.4632162479577,10.8741278847603,13.5919304478383,14.8997505155919,18.9058335324727,11.0749900219393,8.56357635925796,10.9338239107666,11.649883288543,8.61033726705791,-20.6076958276552,40.4110689341732,42.5819765112251,35.5380969508406,35.5628858747927,34.8035606140019,13.2734887334142,8.23824620053644,-0.09279981852870005,0.3221089345263256,0.05706932978502025,-0.31602790929015556,-0.13379026966804258,-0.19937431065182354,-0.012679122174512628,0.11077787005170556,0.27129643405142895,-0.06654534122638628,-0.09308897459938058,-0.1858730471148282,-0.03533958452965749,-0.1540572546550009,-0.16996734906541955,0.010795768242537881,0.06841957815002217,0.021719108843598702,-0.048126590719001584,0.03404873319001313,-0.774350536245772,1.5754920740113627,-0.49270778373644425,-0.07843677256985288,-0.047688793891664256,0.10354501272200253,0.006365086864309443,-0.012662101895912664,-0.027132518657836505,0.13648062002211395,0.0636418949082658,-0.21590579310328029,0.0071007478382470145,0.08773351696595535,0.20298454745291067,-0.29288226385004457,-0.0002897450942660692,0.0488172168575672,-0.03156805342104071,-0.012344296575881245,0.2101776548061254,0.042778363257696475,1.4735714285714285,7.009473732541815
50,7.25559228906094,0.259823803435811,1.876085835268,2.03485335459272,2.32372287963241,2.1068413231269,0.993757989390387,-0.0989597215533645,-0.378454785821791,2.82114632443842,1.2682061808482,2.25635381382685,1.7198056557501,1.51032640312579,0.3986633707884,4.05889950326887,8.14700265614993,12.1507147974584,22.2175929261544,25.5594878671103,37.4372698822472,54.190470465686,66.7227679776892,60.3948235912451,36.7313610415254,11.7931696166983,13.7281779050671,14.3451637144311,7.9966502009805,7.31587521989848,5.82257617479183,9.74083132472009,13.7715206099682,7.32615741536523,-24.3762657939158,38.1011415450525,47.1563627642682,35.7934920747304,34.5162101561213,43.7587027797011,15.4855329995752,9.58450364873265,0.5308602475182226,-0.18054733123392394,-0.41785850529967483,0.2662700772414331,0.012938734541835025,-0.0946091842682204,-0.03854216477216945,-0.012264640429437501,0.0039849432292026355,-0.011895587063711558,0.17655784177266362,0.07691234452558202,-0.15436287895505388,0.01217195051328141,-0.27630062366477764,0.06619532588940995,0.015781096350900522,0.06334087958380527,-0.17791383935238378,0.044325391556546696,-0.0037980315142042854,-0.48989508404387005,1.1606475836784569,-0.6754161830453942,-0.057931008577179054,0.08869223293850229,0.1690422744073514,0.0549947279566367,-0.016102478234467497,-0.01000728594416259,0.06280386160360499,-0.002760308947661433,0.1137042212108678,-0.10547312865314941,0.1602693618840613,-0.036442385948636614,-0.061831870442453384,0.03158738669771751,-0.0009872027681838383,-0.06265902324072915,0.0410199598949611,-0.08620603529230457,2.245079365079365,8.167788438597633
51,7.26008874292811,-0.149140933557653,0.55375760156647,0.58531343385123,0.537815904688674,0.0126196480639236,-1.11861436861069,-2.22644579950752,-2.66166814801716,0.917340534713281,0.904539466685265,4.82462138223869,3.80156493608122,3.85599202287015,2.25227866442849,4.31498043490085,6.30564398945437,8.19800276202409,14.7551842571623,18.3319555683083,31.8755358910852,47.5278306645272,60.3948235912451,61.9873802291031,38.5327701965446,11.7158294972764,13.1472804590332,14.0766288768783,7.54835131348927,7.19238887396344,5.50430082596051,8.17110833451184,10.0892178373672,0.56428283985973,-19.4259924792673,25.9368243444948,32.5777953573944,17.5769308489202,10.7585299388816,16.2725859485962,12.9560796504822,6.95890885095888,-0.6511001574706832,0.08512823110162783,0.24511533004468583,0.049178904902455536,0.0319244562544024,0.0622944697441759,0.02621743868054198,0.010757156593444764,-0.0458170559710337,0.01534430893956814,-0.24496762912378583,-0.1822404462213974,-0.08278995982192994,0.07300379375193328,0.2852501924928387,0.012274506858476806,-0.0025570330219564096,-0.02386005355160064,0.025303686806150937,0.1667027257440114,0.11467313458552474,-0.08106112043719922,-0.6744133766994341,1.274303171628486,-0.7732745323883553,0.062115518524347144,-0.12631174459768008,-0.2633220779971321,0.0818247992828182,-0.19034267099746843,0.08271924837688095,0.072540065061909,-0.2787086009516684,0.01096912652703137,-0.12807910143387355,0.025315755868013316,0.0323566300830282,0.1067808523349327,-0.07151875328642124,0.03668278979621118,-0.025812022799288566,0.015505232936929559,1.3554761904761905,7.872571386091277
53,4.17234524500914,1.49289563462156,1.78487233701583,1.98931914748356,1.86516787248997,1.16107058934776,0.0619965475522042,-1.02021035805058,-1.79287197644224,-0.0007651128119671,0.336262632551689,3.22675341982073,3.15867857899633,5.38567094448463,4.79510358686371,6.00017737480738,6.35053218225172,6.59876042271631,10.2714755554849,13.104341838179,21.2407438361562,29.4632162479577,36.7313610415254,38.5327701965446,28.3632379714338,13.2925234423281,10.7940726051129,8.98678293149332,14.1544257347633,14.2204140460904,8.77229683367954,6.22049471044195,1.44738071770032,-1.74890210581268,-7.39125680495222,19.1644800177387,21.0820740488012,5.11115366601713,-7.29288703942485,-8.73600406485469,8.56265374608261,3.72051861618764,0.1242864286803589,0.02651053364625347,0.057826085052737945,-0.14347621844034564,0.023499752098877547,0.018099375312845452,-0.00460285273292338,-0.037840897581864624,-0.07965083148678166,-0.004072884005576656,0.08893190651520079,0.13168937632230956,0.30193590368168116,-0.14920096508671957,0.01620742838558588,-0.11506246758266912,-0.04335576980923388,-0.010617133911399908,0.016189387388613512,0.03621420997509357,-0.0792359880610996,-0.04866735832023836,-0.056433959000912456,-0.7723216411480432,1.5951448332796032,-0.4994984760998947,-0.13034260245664417,0.273044277362503,-0.051192259244395674,0.09984743089853705,-0.1322590242767239,-0.004577654785956465,0.02193244108857331,0.08895884717494187,-0.01961000207123309,0.11570946168466441,-0.044325938968807,-0.02937941871743088,0.0182246778300039,0.07121543828747322,-0.37849973929971964,0.1741636748660926,-0.4757936507936507,5.324775861145123
54,0.778225991438158,2.13844999106213,2.19711564055441,2.95244835911792,3.08747160257658,2.65722178751957,2.14425631159363,1.6401893494166,1.25188584608225,0.607178267567603,0.730374267207159,1.18661591431926,1.99006279710501,6.01490436066834,6.29724101456923,6.21906097759407,4.76642477696453,3.17644391600516,3.63436298409218,6.62771587230198,9.9157351310633,10.8741278847603,11.7931696166983,11.7158294972764,13.2925234423281,12.9904284932364,7.0041919365368,2.45541578309077,12.8385002872826,15.7086577453419,9.16442229613219,4.42583698314125,-3.75567109802396,-0.392339832222266,5.44352693410599,13.341155800003,13.5844306558875,1.36886901091962,-9.68324432521489,-7.42122003045164,2.74115101470615,0.506479230815597,0.06649245989030018,0.15060332716942623,0.06956774274030161,-0.08266650378849272,-0.07370503943472145,-0.03133356483265228,-0.05198679385928698,-0.0713334842323839,-0.01791114147281072,-0.010429272952417948,0.12709713871048692,0.09577304127654669,0.11176344018513061,-0.3302307945392459,-0.09172494256368399,-0.058832988233134285,0.005710583763061145,0.10601818083981411,0.05545731450398315,-0.23318475507880476,-0.055844839417792926,0.09285784735579393,0.08912385165498446,0.0657335265615631,-0.5000685186531995,1.6470040738912664,-1.4103252727988371,0.7028552205371216,0.055532134310932624,-0.024236429259674137,0.022238311842962565,-0.17697295460445397,0.3058189997907845,0.056066182228928264,0.03986194493675947,-0.08237582480368012,0.0026665079039393936,-0.12781280387943114,0.09317255151672324,-0.02884305346306453,0.16282848716422152,-0.048411477975078734,-1.6,3.602836173521685
56,2.29805267984112,0.374598607196384,0.240146561757441,0.612192388353544,0.508288934389736,0.200983730913777,-0.143671023829037,-0.481843147212503,-0.39144145269148,-0.731394868922774,-3.98224990551154,-4.86865711410161,-6.67973264441955,-6.94765919147903,-9.14591786541984,-2.3213240757234,3.28526722763891,8.74653320814301,15.8741360066615,14.4189013944475,11.4657664478432,13.5919304478383,13.7281779050671,13.1472804590332,10.7940726051129,7.0041919365368,13.9552876430266,18.8611950973946,20.2297329171289,-0.261043508537187,-1.17408365204678,-0.116031884013042,-3.40599879276397,-4.93456989626103,-31.7217397521555,3.18985958936291,8.85230953012543,-8.39850555429361,-20.575898137038,-12.1313684566656,1.53437951980369,-1.59866917454932,0.15534774563323198,0.05017659996009432,0.07040348697961599,-0.030010577602995504,-0.09315560484320663,-0.03307130346211759,-0.03559653349303452,-0.039270855275188234,-0.026353382519233186,-0.009331259363920557,0.03757425107707507,0.019592533074665228,0.06388588696381312,-0.08101128179856569,0.2262888919870836,-0.1825024842211316,-0.1651392373296632,-0.061199972764962876,0.1829177030158181,-0.05528181620033884,-0.08349946895162744,0.004660841312075051,0.1768198170952892,-0.13196989967231285,-0.1278983152990676,-1.4127950664786313,3.7541310479520136,-1.5867098856373605,-0.0518914047756836,0.16792480470892202,0.017816262360219645,-0.1548538790725402,0.1431830010610453,-0.03914533687233313,0.2043198916999898,-0.11381449183456964,-0.014846370036539856,-0.030823289694263938,0.044411046661367116,-0.013873184586613997,0.016750668923851818,0.036439642335244715,0.2574603174603174,3.7343389834114626
